"SMP","X","Y","RAMA","SUBRAMA"
"019-109-008",-58.4262267674236,-34.5852282259197,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-109-009",-58.4262698383332,-34.5851507739968,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-109-021",-58.426248134843,-34.5857178711405,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"019-109-024",-58.4260227809962,-34.5856827302,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-109-026",-58.4257022955572,-34.5856169695029,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-117-014",-58.4225925519556,-34.5867912334442,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-118-014A",-58.4240016624033,-34.5862270638446,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"019-118-017",-58.4242300557989,-34.5863400735845,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-118-018",-58.4240555712467,-34.586375787796,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-118-024",-58.4235656689809,-34.5867327418021,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-119-001A",-58.4235429050461,-34.5854424548053,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-119-009",-58.4242240930829,-34.5848703511488,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-119-014A",-58.4247009066415,-34.5853249145293,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-119-025",-58.4244642808617,-34.5861039938454,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-120-001B",-58.4246427285387,-34.5846034815505,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-120-009E",-58.4247489267805,-34.5847214515985,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-120-021",-58.4253891433021,-34.5853818611236,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-138-001",-58.4201509059165,-34.586103754374,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-148-008A",-58.4158048793417,-34.5885956310909,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-148-012",-58.4165517873762,-34.5883499025608,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-148-013",-58.4164793169589,-34.5883981628201,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-148-016",-58.4162629042145,-34.5885419259863,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-148-031",-58.4147935922663,-34.5881989515303,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-149-002",-58.4159899803262,-34.5872932136538,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-149-019",-58.4172377440733,-34.5879354702304,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-150-006C",-58.4173446686701,-34.586293934822,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-150-008A",-58.4176124791501,-34.5866524242154,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-151-006A",-58.41884707013,-34.5858649778312,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-151-012",-58.4194892879702,-34.5861170508028,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-151-038A",-58.418283777148,-34.5858816158268,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-152-005B",-58.4196729071906,-34.5846722100798,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-152-020",-58.4204141213146,-34.5854644049213,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-152-027",-58.4199012994124,-34.5859179306653,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-164-010",-58.4154103337628,-34.5873715955092,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-164-016",-58.4146740583739,-34.5879359053629,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-165-001A",-58.4135822028841,-34.5871443836374,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-165-008G",-58.4140234566149,-34.586712313123,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-165-008I",-58.4142271400913,-34.5867593324255,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-166-001",-58.4162206726264,-34.5867340219184,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-166-013A",-58.4149781058929,-34.5866897285438,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-166-032",-58.4156052299362,-34.5863734541151,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-167-007A",-58.4159557363053,-34.5854808130712,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-167-013",-58.4166948880963,-34.5859077063995,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-167-017B",-58.4171091890023,-34.5861749383812,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-167-022",-58.4164259716278,-34.5863347571354,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-167-023",-58.4163339651791,-34.5862493779161,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-167-029",-58.415519595846,-34.585922423621,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-168-001A",-58.4163557690356,-34.5851773895765,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-168-008A",-58.4173067238274,-34.5846274011905,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-168-031A",-58.4175221506649,-34.5858644071313,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-168-035",-58.4174117429473,-34.5857063744499,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-169-008A",-58.4182108791602,-34.5840179316633,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-169-009C",-58.4185280196429,-34.5839186165388,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-105-005",-58.4222671583143,-34.5883447481185,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-105-016",-58.4230029654922,-34.5882658563573,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-114-001",-58.4188309239673,-34.5890411135485,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-116-002",-58.4206282601452,-34.5876202979785,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-116-008C",-58.42120764987,-34.5871510202802,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-116-019A",-58.42188351663,-34.5878060026973,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-116-023",-58.4223111944295,-34.5878355456038,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-116-025",-58.4220252548355,-34.5879744570215,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-116-029",-58.4214957357936,-34.5881857673317,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-116-030",-58.4212789872667,-34.5880252764674,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-129-011",-58.4190401619076,-34.5884565467794,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-130-013",-58.4198565346715,-34.5878562089238,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-135-015",-58.4173321625822,-34.5881986262515,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-136-001",-58.4182410482251,-34.5874880165294,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-137-001F",-58.4192030130299,-34.5869227444119,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-137-031",-58.4201758486021,-34.5875762903988,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-137-033",-58.4200245446773,-34.5874633090907,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-009-017",-58.4139017810765,-34.5909929551668,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-009-018",-58.413941379292,-34.5909081874592,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-009-019",-58.4140066280658,-34.5908571205527,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-010-001A",-58.4135425486597,-34.5916574953683,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-010-010B",-58.4127258405093,-34.5917934448782,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-010-015",-58.4133015860283,-34.5914061673857,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-011-001",-58.4122713888134,-34.5898564526763,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-011-010",-58.4128419132532,-34.5896581728093,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-011-031",-58.4131529985403,-34.5908380512625,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-011-032",-58.4131220151283,-34.5906935569957,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-012-011A",-58.4128610065915,-34.5909295434385,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-012-019",-58.4124480481861,-34.591433967396,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-013A-001",-58.4103826707591,-34.5891363635391,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-131-001",-58.4142874845613,-34.5907079702499,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-131-008",-58.4148373531719,-34.5902506798179,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-146-007A",-58.4135546647478,-34.5889747099702,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-147-006P",-58.4153879399308,-34.5890869521622,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-162-009B",-58.4126469253126,-34.5882348139434,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-163-011",-58.4139624969451,-34.5882362217154,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-005-002",-58.414632935444,-34.5923943906051,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-005-023",-58.4156382877837,-34.5927859009789,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"015-006-001",-58.4137850111733,-34.5930514019499,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-008-002",-58.413203155255,-34.592295775308,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-008-009A",-58.4137516072287,-34.5919419417491,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-099-007A",-58.4167524505332,-34.5909074509935,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-099-022D",-58.4176680295269,-34.5915020657758,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-100-022",-58.4184204256525,-34.5903031741259,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-100-028",-58.4188378065385,-34.5907103738417,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-101-006",-58.4180095761952,-34.5900032968128,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-101-010E",-58.417379671309,-34.5904229221443,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-102-006",-58.4188592096115,-34.5897033681086,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"019-102-012",-58.4194456192988,-34.5899327047027,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"019-125-013",-58.4156326203464,-34.5911974930019,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-126-004",-58.4164795254849,-34.5904190869386,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-126-011",-58.4160347006198,-34.5909054064061,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-127-001",-58.4168296621455,-34.5899017692456,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-127-006",-58.4174373783532,-34.5897579237006,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-127-014",-58.4169379931066,-34.5900544551013,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-003-024",-58.4162701032189,-34.594914711479,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-003-025",-58.4162884443981,-34.5949942483229,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-003-043A",-58.4152384433964,-34.5953420766383,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-003-051",-58.4150863369159,-34.594675920843,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-003-053",-58.4148680432375,-34.5945388728223,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-024-001",-58.4184988486497,-34.5942941333952,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-024-009A",-58.4193660361857,-34.5943235673634,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-024-042",-58.418507278636,-34.5943880614794,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-025-001",-58.4197857282219,-34.5943163635014,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-025-008",-58.4206207784529,-34.5945300593939,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"019-025-011A",-58.4208899710018,-34.5943277967283,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-025-023",-58.4211241122058,-34.5952211100814,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-026-001D",-58.4212914939184,-34.5943790283708,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-026-004D",-58.422421744132,-34.5944236405073,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-041-001E",-58.418485010431,-34.5935775093921,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-041-019A",-58.41938106962,-34.5939389933409,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-043-009",-58.4219626779131,-34.5931515679691,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-043-015",-58.4225453824415,-34.5929256861618,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-043-026",-58.4224722167179,-34.5937730950732,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"019-043-028",-58.4225777744781,-34.5939623356764,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-043-029A",-58.4226737198277,-34.5940346152025,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-043-029B",-58.4225134839386,-34.5940372317151,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-043-032",-58.4221783621604,-34.5939580579617,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-043-035",-58.421891622067,-34.5939763617804,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-044-017",-58.4229530210398,-34.5934011374869,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-013-003",-58.4265541565557,-34.5927019560905,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"019-028-008",-58.4243875577082,-34.5931662283809,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-028-014",-58.42487061689,-34.5935190609076,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-030-006",-58.4257606348167,-34.5918337422932,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-046-001A",-58.4235490543867,-34.5922100115122,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-047-019",-58.4252841099997,-34.5915244170923,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-047-031",-58.4250223954757,-34.591776859031,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"019-062-008",-58.4231566205769,-34.5910155083996,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"019-062-025C",-58.4233185546317,-34.5920334012363,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-063-017",-58.4246176685661,-34.5909317844899,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-063-024",-58.4241015992589,-34.5912091445933,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"019-080-001C",-58.4227169623361,-34.5903207400975,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-080-004",-58.422997250607,-34.5901793093453,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-080-006",-58.4230963038899,-34.5900358838649,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"019-080-019",-58.4231355254957,-34.5905340879352,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"015-001-018",-58.4168001680775,-34.5972670575266,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"015-001-023",-58.4169067810394,-34.5976256854139,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-001-024",-58.4168140025505,-34.5976262527253,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-001-030A",-58.4160986093144,-34.5975991086902,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-002-024",-58.4167868402549,-34.5965360702786,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-002-031",-58.4159899717113,-34.5963651029761,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-002-033",-58.4158123828157,-34.5964809055073,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"015-002-035",-58.4156141356738,-34.5965506621915,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-001-018",-58.4185717173244,-34.5973446978948,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-001-027",-58.4173614955605,-34.5975689759419,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-002-001",-58.4189313233565,-34.5966719395993,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-002-011",-58.4197552463361,-34.5967925119361,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-002-020",-58.4199794972232,-34.5975428051573,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-003-001",-58.4201909395463,-34.5966267285896,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-003-013",-58.4213580439329,-34.5966727462201,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-003-016A",-58.4213056816672,-34.5969582164968,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"019-003-021",-58.4214376983125,-34.597292186478,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"019-003-022",-58.421494829167,-34.5973629844089,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-003-023",-58.4215119677758,-34.5975136628391,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-003-024A",-58.4213355115687,-34.5974837482506,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-003-025",-58.4211403206831,-34.5973772133603,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-003-027D",-58.4208128354203,-34.5973733504803,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-004-015",-58.4229414658751,-34.5971886519259,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"019-004-021A",-58.4229487722839,-34.5974142594324,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-004-028",-58.4218990969432,-34.5973959237728,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-004-033",-58.4218891542075,-34.5968604901346,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-005-013",-58.4181725739452,-34.5956972245172,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-005-034",-58.4173698422279,-34.5964158806388,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"019-006-002",-58.418877359074,-34.5955915239756,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-006-012",-58.4196152394764,-34.5958750888052,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"019-006-018",-58.4198080915918,-34.5963558388707,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-007-001A",-58.4199991398425,-34.5955409369215,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-007-006A",-58.4206115976939,-34.5958896928522,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"019-007-010",-58.4209186579785,-34.5956114785748,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-007-020",-58.4212891350689,-34.596252615949,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-007-024",-58.420947501327,-34.596192215502,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-008-014B",-58.4228636700566,-34.5954204469572,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"019-008-017B",-58.4227522100566,-34.5957370894577,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"023-079-013A",-58.4298455088105,-34.5725364465963,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-079-013B",-58.4299099502997,-34.5726149060408,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-079-014",-58.4298038550507,-34.5726267423404,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-079-016",-58.4296584233901,-34.5727244036899,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-079-017",-58.4295944653359,-34.5727848914828,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-080-017A",-58.4309257752987,-34.5720257427961,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-080-017B",-58.4308143587946,-34.5720908162529,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-080-024",-58.4302592570072,-34.5723743238331,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-080-025A",-58.4302121697689,-34.5724429565025,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-080-025B",-58.4301436715433,-34.5724772887934,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-080-025C",-58.4301160359481,-34.5723949856148,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-080-026",-58.4301046027016,-34.5723145770909,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-080-027",-58.4300910433577,-34.5722284230748,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-081-001",-58.4306889734729,-34.5711855294632,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-081-016",-58.4318084132456,-34.5713050487089,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-081-023",-58.4313319202775,-34.5716940170387,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-081-024",-58.4312755470558,-34.5717744981639,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-081-025",-58.4311771486095,-34.5718281458572,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-081-026",-58.4311311107575,-34.5717008541301,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-082-004",-58.4323230140965,-34.5702698142558,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-082-011",-58.4327523401691,-34.5707385404399,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-082-020",-58.4323266852444,-34.5711935814035,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-089-008A",-58.431247115496,-34.5705478717587,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-089-008A",-58.431247115496,-34.5705478717587,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"023-090-016A",-58.4320762008205,-34.5700643199399,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-090-021",-58.4316479938292,-34.5703101166935,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"023-105-001",-58.4309164338065,-34.5684712135013,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-083-011",-58.4205060353121,-34.5751583939221,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-083-020",-58.4208864465316,-34.5757423539061,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-083-021",-58.4209336962751,-34.5758210916041,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-083-022",-58.4207856107081,-34.5758395304122,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-083-028",-58.4202082074774,-34.576041457611,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-083-029",-58.4200522335132,-34.5761017451386,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-085-013",-58.4231471384808,-34.574826021607,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-085-014",-58.4232543672583,-34.5749303023017,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-086A-005",-58.4235305736251,-34.5731790658543,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-086A-021",-58.4230017693752,-34.5737634715931,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-086A-023",-58.4229603776616,-34.573581674159,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-086A-028",-58.4226951285635,-34.5731504326857,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-089-004",-58.420774288591,-34.5747537034636,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-090-018",-58.4218666246157,-34.5742527368871,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-090-031",-58.4222119309495,-34.573383244205,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-093-001",-58.4193116434158,-34.573479822154,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-094B-012",-58.4208446527832,-34.5736431470223,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-095-001C",-58.4219015894036,-34.5725256872518,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-095-004B",-58.4213982648978,-34.5734212623642,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-095-007",-58.4213100378093,-34.5733610717188,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-046-001",-58.4139271584584,-34.580909290902,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-047-001A",-58.414869092214,-34.5806370583611,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-049-018",-58.4136886870062,-34.5806462139039,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-050-002",-58.4143300770004,-34.5797834697079,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-050-010",-58.41532296535,-34.5794515546314,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-050-015",-58.4154515811031,-34.5798608429045,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-050-028",-58.4145619707717,-34.5803636787508,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-065-001A",-58.4127157778942,-34.5791991141208,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-065-001B",-58.4128250023435,-34.5791941034926,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-074-012",-58.4130334516616,-34.5786286834622,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-074-014",-58.412847863936,-34.5786661647496,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-074-017",-58.4126041544329,-34.5787666059481,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"021-075A-026B",-58.4137544240785,-34.5783170932927,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
